Variables ->,DIFFREALGDP_obs,DIFFREALEC_obs,DIFFREALEIK_obs,DIFFREALECD_obs,DIFFREALECH_obs,DIFFREALW_obs,INFCNA_obs,INFCOR_obs,INFK_obs,R_obs,RT2_obs,unemp_obs,AH_obs
2009Q3,0.36899589182870746,0.09125286969126473,-0.43083314581409926,4.636059503888826,5.262513027494183,0.7499980608210034,0.7632103274691241,0.4630456324742814,-0.3819725900603245,0.7213857320028165,0.8842757067728771,-235.6130896146293,-8.243833747808349
2009Q4,1.095517278596891,0.04129180237475216,0.8177550620918235,-2.494976325464027,0.4918575083139656,0.20724856463012967,0.8449535611278394,0.7289727946333762,0.7230941867751663,0.7246533134109823,0.857075236710611,-232.73090049791597,-8.32403307936298
2010Q1,0.5053308298441725,0.4046155239812401,0.8589515772216147,1.105218470883585,-2.605923168292561,-1.183961182011733,0.46293535519247336,0.44839181991995597,-0.16573737346313072,0.7398987698363211,0.8800733919635185,-233.8866533934953,-7.97863781805539
2010Q2,0.9861618011146525,0.5465156004208114,3.3860646635860028,2.989804316124742,5.7102735360120285,0.7843110868039573,0.23216806739559637,0.37468897050005995,-0.5224136189947957,0.7662570835140986,0.8800788005171595,-236.04291154383304,-7.309071930099265
2010Q3,0.7922318989202108,0.5233992728547137,2.8281593796544207,1.4421299267590086,-8.662328777267708,0.36591277900831026,0.27009836460725767,0.25798020840070823,-0.37945194816387445,0.7753783592750392,0.808801024738733,-237.8453723449168,-6.934918943426727
2010Q4,0.5483856730321883,0.261660091051951,2.080916402613844,2.639654103549523,2.226287304997208,-0.17019891129117104,0.7162174425493169,0.41826709313654337,0.04485993295009827,0.785561775214275,0.8051359094696318,-237.50564534015592,-6.551660896567846
2011Q1,-0.2126120094642382,0.23191067103168206,0.021558040105777332,0.7458312867367232,0.21241578848632756,1.4484832580398848,0.9136919267649546,0.5389093310373292,0.36414450555487593,0.7876202445413559,0.8674260072192115,-242.50806661686792,-6.481720058728069
2011Q2,0.6990978844564211,0.11662150056590967,2.703282157228903,-0.8398300885313708,1.6464002360658843,-1.4672890749320397,1.0557270063910489,0.6819108249077719,0.5965317848344764,0.7806964585958506,0.8450394908639229,-242.0581547409681,-5.591084602726504
2011Q3,0.0021115288809164245,0.16713039636017163,4.721884174366073,0.746244310391775,2.2725860783294176,0.2718087722796626,0.5379113008146568,0.5521379329398692,0.17737787864058024,0.7864303995269274,0.7828557868754105,-242.66731804330433,-5.448829671176902
2011Q4,1.1405796817046412,-0.16980720890613976,2.66055581384434,2.224573265221727,3.0131228769946317,-1.5315712635344354,0.40571990503470823,0.4500290967682408,-0.07441131365918552,0.7914744845920445,0.7857604136305839,-246.65061972932594,-4.6332563935780335
2012Q1,0.8579994490631426,0.42544033801881553,2.655475347618307,2.2653311488287677,6.291310424326882,1.8615660687532622,0.7358364530355607,0.7207720692122335,0.18376935455652726,0.8058099846456921,0.7988025783743904,-250.76754423790356,-4.020584247565839
2012Q2,0.46713058347480696,0.09358761859913586,2.348137486281205,0.031577208761373265,1.2377357933057667,0.1924272283414889,0.3152358066790968,0.5014787137612734,-0.2762391800261333,0.8244219412250577,0.8061468235329183,-251.30793184984768,-4.02561435085369
2012Q3,0.16437906738891428,-0.011785067398375482,-0.22143719711471022,1.123857493545531,2.8863508790817978,-0.4794887993809325,0.36257367084698877,0.37424348507319577,-0.27234222951434317,0.8273046764769016,0.8044512862023584,-253.04656380651994,-3.5919042501618037
2012Q4,0.1344901048373438,0.09937564661805232,1.1870217244540777,2.070548719083707,5.397252501955405,2.1179459335065545,0.6298712886497502,0.5236408856013834,-0.047266518675946334,0.8361060865244274,0.8120278848704752,-255.63488858030007,-3.159781316615362
2013Q1,0.9989164321449477,0.3074131156332921,1.6303646826793348,2.301262518178529,4.018534843585052,-1.8366539660591228,0.4186266747662099,0.46878713472011685,0.03430030606677076,0.8358221229338909,0.8155454882072392,-256.09086433291435,-2.649924243036317
2013Q2,0.2825753473629486,0.17286466335667455,0.6113269241603694,0.3006029254641378,3.5770240700615954,0.532889054510522,0.11821732942471447,0.35689108190728397,-0.389795179666394,0.8322753812246328,0.8199959206098607,-258.2670493833446,-2.400548036137451
2013Q3,0.8610395851841323,0.23897185836270957,1.9153313700488759,0.7148255109670079,2.0230592876570226,-0.631720271752239,0.47390726070324324,0.46368109264851076,-0.2818723164814444,0.826291908077506,0.847025410674493,-261.8467934669149,-2.162578055042186
2013Q4,0.8790319919449909,0.7581187268987524,2.4608401298801077,0.8189953162137313,-1.4016011106207096,0.3574709114379015,0.4291616546179585,0.49689197329233353,-0.27452951040760026,0.8286978202198765,0.8391795094752467,-265.560597598183,-2.049483446165201
2014Q1,-0.3369277491791598,0.10326929268641713,1.6892280069849113,1.4530688825274412,-0.2571151564803906,1.5959048452916917,0.5159627332988935,0.3777685029046716,-0.618591088965758,0.826159471488285,0.8522455332841851,-268.924460734486,-1.8394579102549713
2014Q2,1.2899217307849258,0.5257722497536035,2.9054736995821377,3.45123745535932,3.3767077724581602,-1.0437793201911156,0.5006790825695762,0.49310444476594484,-0.4431754995453581,0.8311724989061465,0.8645767963276508,-275.589378034174,-0.9634759088736011
